term,borrowrate,listingcategory,isborrowerhomeowner,incomeverifiable,recommendation
36,0.0964,13,True,True,0
36,0.1299,0,True,False,0
36,0.2712,1,False,True,0
36,0.1035,1,True,True,0
36,0.3177,3,True,False,0
36,0.2287,1,False,True,0
36,0.2045,1,True,True,0
36,0.27,3,False,False,0
36,0.09,0,True,True,0
36,0.195,2,True,True,0
36,0.069,0,True,True,0
36,0.2049,13,False,True,0
36,0.3177,2,True,True,0
36,0.3177,20,True,True,0
36,0.1585,1,False,True,0
36,0.16,1,True,False,1
36,0.1299,1,True,True,0
36,0.1274,1,True,True,0
36,0.2235,1,True,True,0
60,0.1099,1,True,True,0
60,0.1939,2,True,True,0
60,0.1355,1,True,True,0
60,0.2359,1,True,True,0
60,0.261,1,True,True,0
36,0.2566,3,False,True,0
36,0.3177,13,True,True,0
12,0.2254,7,False,False,0
36,0.3134,18,False,True,0
36,0.142,0,True,True,0
36,0.1459,1,True,True,0
36,0.0945,1,True,True,0
60,0.201,1,False,True,0
60,0.2181,1,True,True,0
60,0.1819,2,False,True,0
60,0.2629,1,False,True,0
36,0.275,1,True,True,0
36,0.2346,0,True,True,0
36,0.0649,1,False,True,0
60,0.2916,2,True,True,0
60,0.1535,1,True,True,0
36,0.135,1,True,True,0
36,0.322,7,False,False,0
60,0.1675,1,True,True,0
60,0.1897,1,True,True,0
12,0.1109,1,False,True,0
36,0.3177,7,False,True,0
36,0.105,1,True,False,0
36,0.3177,13,False,True,0
36,0.3134,1,False,True,0
36,0.1374,3,True,False,0
36,0.2304,1,True,True,0
60,0.1535,1,True,True,0
60,0.1535,1,True,True,0
36,0.1465,1,False,True,0
36,0.1585,1,True,True,0
36,0.2099,6,False,True,0
36,0.1099,2,True,False,0
36,0.24,1,False,True,0
36,0.1364,4,False,True,0
36,0.0655,6,False,True,0
36,0.2474,1,True,True,0
36,0.1599,2,False,True,0
36,0.3125,7,False,True,0
36,0.2492,7,False,True,0
36,0.2492,1,True,False,0
36,0.0769,1,True,True,0
36,0.07,3,False,False,0
36,0.2099,3,False,False,0
60,0.2489,15,False,True,0
36,0.1685,1,False,True,0
36,0.0659,1,True,True,0
36,0.2449,13,True,True,0
36,0.2639,2,False,True,0
36,0.13,4,False,True,0
36,0.231,1,True,True,0
36,0.104,7,True,True,0
36,0.08,0,False,True,0
36,0.2287,13,False,True,0
60,0.2684,1,True,True,0
60,0.2225,3,True,True,0
60,0.1695,1,False,True,0
36,0.2399,1,False,True,0
36,0.1509,1,True,True,0
36,0.2049,1,False,True,0
60,0.194,1,True,True,0
36,0.1765,1,False,True,0
60,0.2699,2,True,True,0
36,0.1,0,True,True,0
36,0.1899,2,False,True,0
36,0.3177,1,False,True,0
36,0.3177,1,True,True,0
36,0.2699,1,True,True,0
36,0.1605,1,True,True,0
36,0.067,0,True,True,0
36,0.2749,4,True,True,1
60,0.18,1,True,True,0
36,0.1926,1,True,True,0
36,0.0829,6,False,True,0
36,0.3177,1,False,True,0
36,0.1239,1,True,True,0
36,0.3177,2,True,True,0
36,0.331,3,True,True,0
36,0.14,0,False,True,0
36,0.2699,1,False,True,0
36,0.1509,3,True,True,0
36,0.09,0,True,True,0
36,0.1139,2,False,False,0
60,0.2579,1,False,True,0
36,0.1129,1,True,True,1
36,0.071,6,False,True,0
60,0.2209,1,True,False,0
36,0.1358,2,True,True,0
36,0.162,1,True,True,0
36,0.3058,1,False,True,0
36,0.1239,1,False,True,0
36,0.29,0,False,True,0
36,0.2024,1,False,True,0
12,0.0608,3,False,True,0
36,0.1247,0,True,True,0
36,0.3177,2,True,True,0
36,0.2497,1,False,True,1
36,0.1099,1,False,True,0
36,0.11,0,True,True,0
36,0.1799,2,False,True,0
60,0.3232,6,True,True,0
60,0.14,1,True,True,0
36,0.149,1,True,True,0
36,0.1939,1,True,True,0
60,0.2554,1,True,True,0
36,0.1695,1,True,True,0
36,0.2049,13,True,True,0
36,0.1435,1,True,True,0
36,0.0716,1,False,True,0
36,0.0769,7,False,True,0
36,0.118,0,False,True,0
36,0.3177,1,True,True,0
60,0.2468,1,False,True,0
36,0.33,4,False,True,0
36,0.0809,1,True,True,0
36,0.2699,1,False,True,0
60,0.1219,1,True,True,0
36,0.2999,1,False,True,0
60,0.1465,1,False,False,0
36,0.29,0,False,True,0
36,0.1345,0,True,True,1
60,0.1769,1,True,True,0
36,0.0759,14,True,True,0
60,0.162,1,False,True,0
36,0.18,1,False,True,0
36,0.108,3,True,True,0
60,0.152,3,False,True,0
36,0.3058,1,False,True,0
36,0.1905,1,True,True,0
36,0.3177,1,True,True,0
36,0.2895,0,True,True,0
36,0.1951,4,True,True,0
36,0.149,1,True,True,0
36,0.1435,1,True,True,0
36,0.29,0,False,True,0
60,0.1465,1,True,True,0
36,0.1685,1,False,True,0
36,0.2235,1,False,False,0
36,0.1774,1,False,True,0
60,0.155,1,True,True,0
60,0.2629,7,True,True,0
60,0.2398,1,True,True,0
36,0.1585,1,False,True,0
36,0.2699,6,False,True,0
36,0.15,3,True,True,0
60,0.179,7,True,True,0
36,0.2199,6,True,True,1
60,0.1644,1,True,True,0
36,0.22,0,False,True,0
36,0.3199,3,True,False,0
60,0.194,1,False,True,0
60,0.1725,1,True,True,0
36,0.099,1,False,False,0
36,0.3177,1,True,True,0
36,0.2624,1,False,False,0
36,0.2,0,False,True,0
36,0.3177,2,True,True,0
60,0.152,1,True,True,0
36,0.2346,18,False,True,0
36,0.1355,1,False,True,0
36,0.15,0,False,True,0
60,0.2124,3,True,True,0
60,0.1334,13,True,True,0
36,0.1593,2,True,True,1
60,0.1419,1,True,True,0
36,0.275,0,True,True,0
36,0.3177,2,True,True,0
36,0.0995,4,True,True,0
36,0.1768,7,False,True,0
36,0.1585,1,False,True,0
36,0.1768,14,True,True,0
36,0.14,6,True,True,1
60,0.1769,1,False,True,0
36,0.32,7,False,True,0
36,0.149,0,True,True,0
60,0.1329,1,True,True,0
60,0.2153,1,False,True,0
36,0.1,0,False,True,0
36,0.1305,1,False,True,0
36,0.1485,1,False,True,0
36,0.1249,1,True,True,0
36,0.1824,1,False,True,0
36,0.0769,1,True,True,0
36,0.2624,1,False,True,0
60,0.3097,1,False,False,1
36,0.2346,3,False,False,0
36,0.118,0,False,False,1
60,0.1699,1,True,True,0
36,0.3177,7,True,True,0
36,0.19,0,True,True,0
36,0.1635,13,False,True,0
36,0.158,4,False,True,0
36,0.1871,0,False,True,0
36,0.2124,1,False,True,0
36,0.149,1,False,True,0
60,0.2862,15,False,True,0
60,0.1655,1,True,True,0
60,0.198,1,False,True,0
36,0.3065,1,True,True,0
36,0.285,1,False,True,0
60,0.2433,1,False,True,0
36,0.1385,6,False,False,0
36,0.1025,0,True,True,0
36,0.1599,2,True,True,0
36,0.143,4,False,True,0
36,0.2699,3,False,True,0
60,0.1419,2,False,True,0
60,0.1189,7,True,True,0
36,0.3395,7,False,True,0
36,0.0999,2,True,True,0
60,0.2085,16,False,True,0
36,0.1715,1,False,False,0
60,0.2469,15,False,True,0
36,0.2685,0,False,True,0
36,0.2999,20,False,True,0
60,0.1819,13,True,True,0
36,0.1449,3,False,False,0
60,0.2694,1,True,True,0
60,0.2489,13,True,True,0
60,0.173,3,True,True,0
60,0.14,1,False,True,0
36,0.21,0,False,True,0
36,0.12,1,True,True,0
36,0.0999,7,True,True,0
36,0.1599,1,False,True,0
60,0.1039,7,True,True,0
60,0.183,1,True,True,1
36,0.2699,7,True,True,0
36,0.0809,1,True,True,0
36,0.2346,7,False,True,0
36,0.099,1,True,False,0
36,0.27,5,False,True,0
36,0.1005,0,False,True,0
60,0.1399,3,True,False,0
36,0.1509,1,False,True,0
60,0.1219,3,False,False,0
36,0.2625,7,True,True,1
36,0.1295,0,False,True,1
12,0.0929,3,True,True,0
36,0.25,0,False,True,0
36,0.22,0,False,True,0
36,0.111,1,True,True,1
36,0.1249,3,False,True,0
36,0.215,1,False,True,0
60,0.2359,1,True,True,0
60,0.2024,1,True,True,0
36,0.0899,7,True,True,0
36,0.155,1,False,True,1
60,0.1745,1,True,True,0
36,0.1314,1,False,True,0
36,0.3299,1,False,True,0
36,0.295,7,False,False,0
36,0.1399,1,False,True,0
36,0.2969,1,False,True,0
36,0.1535,1,False,True,0
36,0.2925,6,False,True,0
36,0.201,1,False,True,0
36,0.105,7,True,True,0
36,0.1768,16,False,True,0
36,0.2786,1,False,True,0
36,0.3099,1,False,True,0
36,0.3006,13,False,False,0
36,0.24,0,False,True,0
36,0.0839,1,True,True,0
36,0.0974,13,True,True,0
36,0.199,0,True,True,0
36,0.0999,9,True,True,0
36,0.1274,1,True,True,0
36,0.29,0,False,True,0
60,0.1239,1,True,True,0
60,0.157,1,True,True,0
36,0.1072,0,False,False,0
36,0.0825,3,False,True,0
36,0.2019,1,True,True,0
60,0.287,1,True,True,0
36,0.1599,1,False,True,0
36,0.2839,7,False,True,0
36,0.2625,7,False,True,0
36,0.09,0,False,True,0
36,0.27,0,False,True,0
36,0.2394,1,False,True,0
36,0.1905,1,True,True,0
36,0.092,7,False,True,0
36,0.111,1,True,True,0
36,0.1485,1,True,True,0
36,0.0625,3,False,True,0
36,0.1153,1,False,True,0
36,0.1151,19,False,True,0
60,0.1845,7,False,True,0
36,0.2085,1,True,True,0
60,0.135,7,True,True,0
36,0.1355,1,True,False,0
36,0.215,1,True,True,0
60,0.1419,1,False,True,0
60,0.1499,1,True,True,0
36,0.08,4,False,True,0
60,0.166,1,True,True,0
36,0.2599,7,True,True,0
36,0.1139,1,False,True,0
36,0.197,1,True,True,0
36,0.1342,0,False,True,0
36,0.25,0,False,True,0
60,0.1765,1,False,True,0
60,0.1465,1,True,True,0
36,0.1355,1,True,False,0
36,0.2639,20,True,True,0
36,0.295,3,True,True,0
36,0.185,0,True,True,0
36,0.3134,1,True,True,0
36,0.1239,1,True,True,0
36,0.2346,19,False,True,0
36,0.1295,7,True,True,0
60,0.2895,1,True,False,0
36,0.1799,1,False,True,0
36,0.092,1,False,True,0
36,0.1485,1,False,True,0
36,0.2346,1,False,True,0
60,0.194,1,True,True,0
36,0.3395,1,True,True,0
36,0.3127,1,True,True,0
36,0.2199,1,False,True,0
36,0.208,1,False,True,0
60,0.3049,1,False,True,1
60,0.197,2,False,True,0
36,0.176,7,False,True,0
36,0.099,1,False,False,0
36,0.155,1,True,True,0
60,0.1435,1,True,True,0
60,0.1984,1,True,True,0
36,0.1795,15,False,False,0
60,0.2699,1,True,True,0
60,0.1819,2,False,False,0
36,0.31,7,False,True,0
36,0.1799,1,True,True,0
36,0.0864,1,False,True,0
36,0.3177,1,False,True,0
60,0.1474,2,True,True,0
60,0.2085,2,True,True,0
36,0.092,1,False,True,0
60,0.183,1,False,False,0
36,0.187,1,False,True,0
36,0.1515,3,False,True,0
36,0.127,1,True,True,0
36,0.2712,1,False,False,0
60,0.2099,1,True,True,0
36,0.2,0,False,True,2
60,0.1874,2,False,True,0
60,0.152,2,True,True,0
36,0.2399,1,False,True,0
36,0.1399,1,True,True,0
36,0.339,3,False,False,0
36,0.1734,2,True,True,0
12,0.1304,7,False,True,0
36,0.23,0,False,True,0
36,0.1764,2,True,True,0
36,0.3177,1,True,True,0
36,0.3177,15,True,True,0
36,0.1045,4,True,True,0
36,0.1295,1,True,True,0
36,0.3177,1,True,False,0
36,0.197,7,False,True,0
36,0.1444,0,False,True,0
36,0.3073,7,True,False,0
60,0.099,1,True,True,0
36,0.1189,1,True,True,0
36,0.3199,1,True,True,0
60,0.222,2,True,True,0
60,0.2925,1,True,True,0
60,0.0999,1,True,True,0
60,0.2916,1,False,True,0
36,0.1768,1,True,True,0
36,0.2049,6,True,True,0
36,0.1045,3,False,True,0
36,0.2449,15,True,True,0
36,0.1655,1,False,True,0
36,0.35,4,False,False,0
36,0.0659,1,True,True,0
36,0.3177,2,False,False,0
36,0.35,7,False,True,0
36,0.1198,4,False,True,0
36,0.21,0,False,True,0
60,0.2498,1,True,False,0
36,0.105,1,True,True,0
36,0.0769,7,True,True,0
60,0.166,1,True,True,0
36,0.1284,1,False,True,0
36,0.1189,1,True,True,0
36,0.1469,1,False,True,0
36,0.1765,1,True,True,0
36,0.3299,3,True,True,0
60,0.1551,7,True,True,0
36,0.2699,2,False,True,0
36,0.3149,7,True,False,0
36,0.1509,1,True,True,0
36,0.2511,1,False,True,0
36,0.1449,1,False,True,0
60,0.1364,1,False,True,0
36,0.1199,1,True,True,0
36,0.3177,2,True,True,0
60,0.155,7,True,True,0
36,0.1899,2,False,True,0
36,0.35,1,True,True,0
36,0.1575,0,True,True,0
60,0.1465,1,True,False,0
60,0.1535,1,False,False,0
36,0.1139,1,True,True,0
36,0.3177,1,False,True,0
36,0.0655,1,True,True,0
60,0.187,1,False,True,0
36,0.2492,1,False,True,0
36,0.1274,1,True,True,0
60,0.1355,1,True,True,0
36,0.1359,1,True,True,0
36,0.35,1,False,True,0
36,0.1265,5,False,True,1
60,0.1769,15,False,True,0
36,0.1795,7,False,True,0
36,0.1905,1,False,True,0
36,0.0809,1,False,True,0
60,0.2379,2,True,True,0
36,0.0935,1,False,True,0
36,0.1274,1,False,True,0
36,0.0995,3,True,True,0
36,0.1449,6,False,True,0
36,0.225,0,True,True,0
36,0.1355,1,True,True,0
60,0.2489,2,True,True,0
36,0.0869,1,True,True,0
60,0.1099,1,True,True,0
36,0.1189,1,True,True,0
36,0.082,0,True,True,0
36,0.2786,7,True,True,0
36,0.1715,1,True,False,0
36,0.203,1,True,True,0
36,0.1189,1,True,True,0
36,0.14,4,False,True,0
36,0.0825,3,True,True,0
36,0.2045,1,True,True,0
60,0.2827,1,False,True,0
60,0.1939,14,True,True,0
36,0.1099,1,False,True,0
36,0.2599,1,False,True,0
36,0.1918,0,False,True,0
36,0.1875,1,False,True,0
36,0.055,4,False,True,1
60,0.1435,1,True,True,0
36,0.2525,0,False,True,0
60,0.2085,14,True,True,0
60,0.2809,3,False,True,0
36,0.093,2,True,True,0
36,0.1299,1,False,True,0
60,0.152,1,True,True,0
36,0.35,7,False,True,0
36,0.35,2,True,True,0
36,0.3177,14,False,False,0
36,0.2999,6,False,False,0
36,0.0974,6,True,True,0
36,0.15,0,False,True,0
60,0.1239,1,True,True,0
36,0.1535,1,True,True,0
36,0.185,0,False,True,0
60,0.1579,1,False,True,0
60,0.201,1,True,False,0
36,0.2346,1,True,True,0
36,0.0875,0,False,True,0
60,0.2644,7,True,True,0
36,0.1679,11,False,False,0
36,0.1588,0,False,True,0
60,0.1845,15,False,False,0
36,0.0974,13,False,True,0
36,0.14,0,True,True,0
36,0.0716,1,True,True,0
36,0.265,0,False,True,0
36,0.0809,1,False,True,0
36,0.2624,1,True,True,0
36,0.3099,2,True,True,0
36,0.1656,1,False,True,0
36,0.2199,7,False,True,0
36,0.2235,1,False,True,0
36,0.2599,3,True,True,0
36,0.3149,7,False,True,0
36,0.35,7,False,True,0
36,0.1905,1,False,True,0
36,0.105,1,False,True,0
36,0.13,0,True,True,0
36,0.2511,1,False,True,0
36,0.2159,2,True,True,0
60,0.192,1,False,True,0
36,0.2302,0,False,True,0
36,0.1099,1,False,True,0
36,0.2786,1,True,True,0
36,0.1189,1,False,True,0
60,0.0949,1,True,True,0
36,0.1414,20,False,True,0
60,0.2099,2,False,True,0
60,0.1189,1,False,True,1
60,0.2045,2,True,True,0
36,0.2375,0,False,True,0
36,0.1189,1,False,True,0
36,0.0849,1,True,True,0
36,0.2,0,False,True,0
60,0.3096,1,False,True,0
36,0.1585,1,True,True,0
60,0.2179,7,True,True,0
60,0.1465,1,True,True,0
60,0.1914,2,False,True,0
36,0.285,1,False,True,0
36,0.19,2,False,False,0
36,0.201,2,True,True,0
36,0.2419,1,True,True,0
36,0.1203,1,True,True,0
36,0.2346,1,False,True,0
36,0.198,1,False,True,0
36,0.01,0,False,True,0
36,0.165,1,False,True,0
36,0.1899,15,False,True,0
60,0.3304,7,False,True,0
36,0.1299,2,False,True,0
36,0.1414,6,False,True,0
36,0.1485,7,True,True,0
36,0.3177,2,True,True,0
36,0.3199,1,False,False,0
36,0.2304,1,False,True,0
60,0.1396,2,False,True,0
36,0.2124,1,True,True,0
36,0.35,1,False,True,0
36,0.17,0,False,True,0
36,0.0874,1,True,True,0
36,0.1459,1,True,True,0
36,0.2419,1,False,True,0
36,0.0949,1,True,True,0
36,0.3177,7,False,True,0
60,0.1699,3,False,True,0
36,0.33,1,True,True,0
36,0.198,1,False,True,0
36,0.3177,1,False,True,0
36,0.099,1,True,True,0
36,0.1902,18,True,True,0
60,0.2118,15,False,True,0
60,0.2468,3,False,True,0
60,0.1519,1,True,True,0
36,0.285,13,False,True,0
36,0.07,0,True,True,4
36,0.1639,7,False,True,0
36,0.27,0,False,True,0
36,0.3149,7,True,True,0
60,0.1579,1,True,True,0
36,0.215,0,False,True,1
36,0.1274,1,True,True,0
36,0.1685,1,False,True,0
36,0.12,6,True,False,0
36,0.3134,1,False,True,0
36,0.305,6,False,True,0
60,0.15,1,True,True,0
12,0.0929,7,False,True,0
36,0.192,1,True,False,0
36,0.2399,1,False,False,0
36,0.285,1,False,True,0
60,0.2489,7,False,False,0
36,0.22,0,False,True,0
36,0.085,2,True,True,0
36,0.184,1,True,True,0
60,0.2118,19,False,True,0
60,0.2151,1,True,True,0
36,0.199,1,False,True,0
36,0.2924,14,True,True,0
36,0.1299,6,True,True,0
60,0.3032,13,True,True,0
36,0.11,7,True,True,0
36,0.3177,3,False,False,0
60,0.2199,1,True,True,0
36,0.1034,3,True,True,0
36,0.12,0,False,True,0
36,0.233,3,False,True,0
36,0.0974,4,False,True,0
36,0.1159,1,True,True,0
36,0.35,1,False,True,0
36,0.26,0,True,True,0
36,0.1515,1,False,True,0
36,0.25,0,False,True,0
36,0.0716,1,True,True,0
36,0.1459,1,True,True,0
36,0.173,1,True,True,0
60,0.1224,1,True,True,0
36,0.2624,1,False,True,0
60,0.1694,2,True,True,0
36,0.3134,7,False,False,0
36,0.182,0,False,True,0
60,0.1551,18,True,True,0
36,0.1154,1,True,True,0
36,0.1905,1,False,True,0
36,0.1349,1,False,True,0
36,0.075,4,True,True,0
60,0.1049,1,True,True,0
60,0.1585,1,True,True,0
60,0.1519,1,True,True,0
36,0.1274,1,False,True,0
36,0.15,1,True,True,0
36,0.3177,2,True,True,0
36,0.11,0,False,True,0
36,0.1105,1,True,True,1
60,0.222,2,False,True,0
60,0.198,1,False,True,0
36,0.2969,2,False,True,0
36,0.0625,3,True,True,0
36,0.1774,1,False,True,0
36,0.1099,3,False,False,0
60,0.231,1,False,True,0
60,0.1579,1,True,True,0
36,0.082,6,False,True,0
36,0.0666,1,True,True,0
36,0.2099,1,True,True,0
36,0.15,1,False,True,0
36,0.1192,1,False,True,0
60,0.2151,1,False,True,0
36,0.083,1,True,True,0
36,0.12,0,False,True,0
36,0.35,3,False,True,0
36,0.0692,4,False,True,0
60,0.1845,7,False,True,0
36,0.1268,4,True,True,0
60,0.3027,14,True,True,0
60,0.1173,1,True,True,0
36,0.14,0,True,True,1
60,0.1551,19,True,True,0
36,0.2566,1,False,False,0
60,0.2085,1,False,True,0
36,0.2635,7,False,True,0
60,0.196,1,False,True,0
36,0.2124,2,True,True,0
36,0.2449,2,False,True,0
36,0.3075,1,False,True,0
36,0.3177,2,True,True,0
36,0.3073,3,False,False,0
36,0.2346,1,False,True,0
36,0.1,0,True,True,0
36,0.285,1,False,True,0
36,0.215,3,True,True,0
36,0.2399,1,True,False,0
36,0.1695,1,False,True,0
60,0.195,1,True,True,0
36,0.2958,1,False,True,0
36,0.35,4,False,True,0
60,0.1685,1,False,True,0
36,0.07,0,True,True,0
60,0.2506,1,True,True,0
36,0.35,3,False,True,0
60,0.2579,1,True,True,0
36,0.184,1,False,True,0
36,0.29,0,False,True,0
60,0.1399,1,True,True,0
36,0.0655,7,True,True,0
36,0.0785,2,True,True,0
36,0.35,7,False,True,0
36,0.1249,1,True,True,0
36,0.2504,1,True,True,0
36,0.35,1,False,True,0
36,0.1599,1,False,True,0
36,0.1189,1,True,True,0
36,0.1414,1,True,True,0
36,0.167,0,True,True,0
36,0.111,2,False,True,0
36,0.14,1,False,True,0
36,0.3435,1,False,True,0
60,0.1355,1,True,True,0
60,0.231,7,False,True,0
36,0.077,1,True,True,0
60,0.2573,7,True,True,0
36,0.178,0,False,True,0
36,0.2499,2,True,True,0
36,0.1599,1,True,True,0
36,0.3177,1,False,True,0
36,0.2225,0,True,True,0
36,0.2769,6,True,True,0
36,0.2639,1,True,True,0
36,0.1089,1,True,True,0
36,0.1765,1,False,True,0
60,0.1699,2,True,True,0
36,0.149,0,False,True,0
36,0.3177,1,True,True,0
36,0.1639,2,False,True,0
36,0.3199,1,True,False,0
36,0.095,0,True,True,0
36,0.1679,2,False,False,0
36,0.16,0,False,True,0
60,0.184,1,False,True,0
60,0.1579,1,True,True,0
36,0.2561,1,True,True,0
60,0.2179,3,True,True,0
36,0.1799,1,True,True,0
36,0.1449,1,True,True,0
12,0.1576,2,True,True,0
60,0.2694,2,True,True,0
36,0.3177,7,False,False,0
36,0.19,4,True,True,0
36,0.179,1,True,True,0
60,0.1999,3,True,True,0
60,0.1715,1,True,True,0
60,0.1699,2,False,True,0
36,0.28,7,True,True,0
60,0.1101,1,False,True,0
60,0.2118,1,True,True,0
60,0.166,6,False,True,0
36,0.3177,2,False,True,0
60,0.208,1,True,True,0
36,0.2599,7,False,True,0
60,0.1605,1,True,True,1
36,0.3177,10,True,False,0
36,0.14,1,True,True,0
60,0.201,1,True,True,0
36,0.26,0,True,True,0
36,0.1199,1,True,True,0
36,0.198,1,False,True,0
36,0.2561,1,True,True,0
36,0.1625,0,False,True,0
36,0.0749,3,False,True,0
36,0.1765,1,False,True,0
36,0.2124,1,False,True,0
36,0.2769,1,False,True,0
36,0.1199,1,True,True,0
36,0.1799,3,True,True,0
36,0.261,0,True,True,0
36,0.3177,1,True,True,0
36,0.3177,13,False,False,0
36,0.1489,0,False,True,0
36,0.2599,1,False,True,0
60,0.1219,1,True,True,0
36,0.0809,1,True,True,0
36,0.0769,1,True,True,0
36,0.1585,3,False,True,0
36,0.18,0,False,True,1
36,0.1254,2,True,True,0
36,0.2561,3,True,True,0
36,0.35,1,True,True,1
36,0.1425,0,True,True,0
60,0.2632,1,False,True,0
36,0.1359,1,True,True,0
36,0.108,6,False,True,0
36,0.0869,1,True,True,0
36,0.2475,7,False,True,0
36,0.0945,0,True,True,0
36,0.2148,1,True,True,0
36,0.16,0,True,True,0
36,0.0964,1,True,True,0
60,0.1847,1,True,True,0
36,0.1355,1,False,False,0
36,0.2148,7,False,True,0
36,0.3177,1,False,True,0
36,0.115,0,True,True,0
36,0.2148,1,False,True,0
60,0.195,1,False,True,0
36,0.102,1,True,True,0
36,0.17,0,True,True,0
36,0.1139,1,False,True,0
36,0.2099,1,False,True,0
60,0.1819,1,False,True,0
36,0.12,5,False,True,0
36,0.2675,0,False,True,0
36,0.2645,0,False,True,0
36,0.2599,6,False,True,0
36,0.35,2,False,True,1
36,0.3435,7,False,True,0
60,0.2969,1,True,True,0
60,0.1585,1,True,True,0
36,0.2629,7,False,True,0
36,0.1325,7,True,True,1
36,0.138,1,False,True,0
36,0.176,1,True,True,0
36,0.2492,1,True,True,0
36,0.0805,0,True,True,0
36,0.3177,7,True,True,0
60,0.2962,1,True,True,0
60,0.1364,19,False,True,0
36,0.201,15,True,True,0
36,0.1864,1,True,True,0
36,0.26,5,False,True,0
60,0.2155,1,False,True,0
36,0.1875,0,False,True,0
12,0.0499,1,False,True,0
36,0.2786,1,True,True,0
36,0.2639,1,False,True,0
36,0.3099,0,True,True,0
60,0.2185,1,False,True,0
36,0.219,7,False,True,0
36,0.16,1,False,True,0
60,0.2644,1,True,True,0
36,0.26,1,False,True,0
36,0.29,0,True,True,0
36,0.3058,13,False,True,0
36,0.1774,7,True,True,0
36,0.2452,2,True,True,0
36,0.1095,1,True,True,0
60,0.1845,1,True,True,0
36,0.3177,7,False,True,0
36,0.2625,6,False,True,0
36,0.1774,15,True,True,0
36,0.2875,0,False,True,0
36,0.1,0,True,True,0
36,0.1774,1,False,True,0
36,0.2786,3,True,False,0
36,0.1915,20,False,True,0
36,0.1344,0,True,True,0
60,0.222,3,False,False,0
36,0.184,1,True,True,0
36,0.3199,1,True,True,0
60,0.2489,1,True,True,0
36,0.0974,7,False,True,0
36,0.1509,7,False,True,0
60,0.1519,1,False,True,0
36,0.1189,1,True,True,0
